"restaurant_name","place_id","username","user_review_id","review_date","rating","review_text"
"Tirab Smash Burger 100% Halal حلال",147,"leah horgan",1484,"2 weeks ago",1,"Waited 30 minutes for my food, even though it wasn’t a busy time. A couple of other people were also stuck waiting. While we waited, two people came in, placed their order, and had their number called almost immediately. It was obvious that the guy at the till gave them food that had already been prepared for us. Didn’t even try to hide it (clearly friends). We then had to wait even longer while they cooked more burgers to replace the ones they gave away. Honestly wouldn’t have minded if he had made even the tiniest bit of effort to be discreet"
"Tirab Smash Burger 100% Halal حلال",147,"IBRAHIM DESAI",1069,"2 months ago",2,"We are from UK came to Cork to watch Michael McIntyre @ The Live Marquee. Hunting for halal food places noticed Tirab did smash burgers and was only 6mins to the venue. Our show was at 8pm so we arrived at The Black Market (where food stalls are) at 6:15pm ish. We walked to the burger stall, they had an electronic ordering board system. So the 5 of us started ordering. We went to pay for the food only to be told that there was no meat left everything was sold out. We couldn't believe it. How could you sell out 1.5hours before you close? Just didn't make sense. Only giving 2 for food as the burgers on the ordering board looked so nice. We were bitterly disappointed.  Have extra stock on venue days and weekends."
"Tirab Smash Burger 100% Halal حلال",147,"Tomi Kuzmanic",2519,"3 weeks ago",1,"Was my favorite spot for burgers. But owner needs to step up and get help for the one guy thats working on tils, taking ordered over deliveroo and making burgers!
This is not the first time in last 8 month i saw angry people being frustrated by slowness and asking for a refund, and i get it. Dont know how poor guy is still standing.

Wont come back until service is sorted. Too bad"
"Tirab Smash Burger 100% Halal حلال",147,"Felizia Eklund",871,"4 months ago",4,"Solid 7/10 smash burgers! Quite delicious and good prices. Order (2 burgers, popcorn chicken) took around 30 minutes which was longer than expected, but not too bad. Although they forgot both our pepsi and fries, which we had to ask for, but never got our fries!"
"Tirab Smash Burger 100% Halal حلال",147,"Sant Bob",2237,"2 months ago",5,"This burger had me in love at first bite 😍🔥
The smash, the sauce, the spice — everything hit different. Best burger I’ve had in a long time, no cap. Cork got lucky with this one"
"Tirab Smash Burger 100% Halal حلال",147,"Niaz Zain",1883,"2 months ago",4,"The burgers are good. Ordered mix of chicken and beef burgers. Recommended.

The place was not crowded but the wait time is unreasonable. I'm sure there is a good reason behind that. Anyway!"
"Tedo Tapas Bar",148,"Jasmine Dempsey",1166,"a year ago",5,"Situated on Princess street Cork City. Pre booking made, nice welcome on arrival.
We had 8 dishes: Duck spring rolls, Korean chicken tenders, chilli con carne, beef enchiladas, Aubergine fritters, Arancini, Patatas Bravas & breads with dips along with a drink each (wine,beer & and soft drink) and it came to €79 which is good value.
We really enjoyed each dish top three being:  Chilli con carne, Spring rolls & chicken tenders.
Nice atmosphere throughout on a Thursday evening and will definitely revisit"
"Tedo Tapas Bar",148,"Sneha",2353,"3 years ago",4,"Variety of small plate options for everyone. Most dishes tasty, nice sauces, and tinier sizing compared to other tapas places. Samosa flavour was ok, arancini, seafood, and enchiladas were all pretty good. Sangria was nice also :) Service was good on our experience."
"Tedo Tapas Bar",148,"Lhamo Fitzsimons",1501,"4 years ago",1,"Shocking and horrifying experience and food.
Will never return and beg anyone reading this not to go here.
The food is clearly all heated from frozen.
My food was dry, bland,chewy and the sauce was watery and flavourless.
The calamari was rubber in dried bread and not properly prepared,the nerves which are like natural rubber bands were not removed.
I could not finish the dish and was not charged for it when I showed the wait staff the strings of elastic in my food.
The food is clearly over plated in an attempt to distract from the horrific quality but the decorations are either flavourless coloured thickened water or squeeze bottle sauces from ice cream trucks.
Another horrifying experience was lying in wait in the bathrooms.
On the inside of the women's bathroom is a floor to ceiling, wall to wall pin up of a naked man- in the men's bathrooms there is a corresponding picture of a woman.
The toilets themselves are so tiny that I, a small 5""3 woman couldn't shut the door without my knees being pressed up against it. The food made me and everyone traveling  with me ill for the next day"
"Tedo Tapas Bar",148,"King Tropico",1442,"7 years ago",5,"Amazing food and service. My boyfriend and I got 4 separate dishes (to share) and each was as good as the next. They all looked great too as you can see from the photos. A good selection of drinks as well as deals that we unfortunately didn't take advantage of! Our waitress was so kind and helpful, can't wait to go back for more!"
"Tedo Tapas Bar",148,"Ann-michelle Mullally",216,"6 years ago",5,"Great selection of food and very good value. We had the beef enchiladas, smoked salmon, mozzarella sticks and the samosas. All of which were gorgeous. It is really nice to see pieces of beef in enchiladas rather than mince meat. It was also really good quality as was the smoked salmon. The samosas had a really lovely flavour as had the mozarella sticks. A must try if you like tapas and nice portions as well."
"Tedo Tapas Bar",148,"Stephany Paola",2387,"5 months ago",1,"If you’re looking for good tapas, this isn’t the right place. The staff was very friendly and the terrace was nice, but the food was a big letdown. It’s a shame because everything else was fine, but the food tasted like something you’d get from a supermarket, really disappointing"
"Tedo Tapas Bar",148,"Snehal",2355,"4 years ago",3,"Good food but slowwww service.
I understand it was a busy time but we asked them to take our order for 4 times but no one returned. There was a really long wait before we could finally place our order.
After all the wait, thankfully the food was delicious. Nice cocktails as well. The ambience is great. Hope they'd improve on their service."
"Tedo Tapas Bar",148,"Anthony Ferreira Uribe",241,"2 years ago",4,"Was a perfect place for a date, food and environment totally confortable the waitress they were friendly, but to be honest we were waiting long time for the services and the restaurant at 9:00 pm wasn't full, it was quiet, but I want to believe maybe they were a little bit more busy and maybe their forgotten us by some reason, we want repeat again just make sure to give the same attention downstairs and upstairs 😊"
"The Wilton Pub & Restaurant",149,"Perry Francis",2031,"3 months ago",4,"Nice, Irish (English)-style pub and with superheroes! It’s a bit quirky (to us Americans ;-) but quaint. The food is solid, focused on meat & potatoes but they do chips well! In love with the Brown sauce! Guinness was great as was the cider - bravo!"
"The Wilton Pub & Restaurant",149,"Martin",1669,"2 months ago",5,"The Pub Meal was excellent I had a chicken curry with a side of chips"
"The Wilton Pub & Restaurant",149,"Máire Lynch",1599,"7 months ago",2,"Poor breakfast. Mushrooms and beans were cold, pudding rock hard, eggs were black underneath from dirty oil and burnt around the edges, bacon was very fatty and not cooked enough. Scrambled eggs were flavourless-literally tasted like mush.
Fried potatoes, hash brown and sausages were nice.
Music inappropriate for 10am-sitting with my son as the music blasted I wanna .... you."
